,clean_review,cat_id
296,text me on this number when your on your way n   Sent by Shaun Burns via Dingtone,3
297,Expedia com  Flight check in reminder You can now check in to your Japan Airlines flight to Bang Phli  Use code  VSHHW and follow instructions here htt,3
298,Work as a test worker for stores in your locality    mins activity and get paid up to     dollars weekly   Text your ZIP Code to         NUMKEY to begin the process  Happy Holidays ,0
299,The Facebook account associated with this phone is no longer activated  Go to facebook com to reactivate ,3
300,Message on this whatsapp number  NUMKEY for more details,3
301,I may soon run out of phone bill so I can text you free on WhatsApp,3
302,Citi ID Code NUMKEY For online entry only  We won t contact you to request the code  Please don t share it ,3
303,Use this  n naccount  TD Bank nAdekunle Obikoya nAccount NUMKEY n nTD Bank  n nName Ozioma Oku n nAccount no  NUMKEY,3
304,    NUMKEY is your Koo OTP  Please use this OTP to sign in to Koo app kulh  WXtFsBvwv   ,3
305,COINS ALERT You are attempting to change the password on your Coins account  CODE NUMKEY  If you did not make this request email report coins ph immediately ,3
306,awd and use my username  jgawd  as your invitation code ,0
307, BKEX NUMKEY is your BKEX Global code and it is valid within   minutes   Don t disclose the code you received to anyone  ,3
308,Go online to manage text message alerts nInfo at         NUMKEY  Reply STOP to cancel  Msg data rates may apply  Msg freq dpnds on settngs n nText   of  ,3
309,You don t use your past to judge our relationship,3
310,Pls you can share the amount on the two app I send to you now,3
311,Pi is a new digital currency developed by Stanford PhDs with over    million members worldwide  To claim your Pi follow this link http and use my username  markfltn   as your invitation code  r,0
312,hi is this Langti   from the site whats your real name ,3
313,u can find out the promo code s terms of use in My Account ,3
314,Interested in taking part in a   mins Service Evaluation  text your ZIP Code to         NUMKEY to apply and get Assigned to a store close to you ,0
315,Congratulations your code has been active are you ready to claim your winnings sir ,3
316,Hi is this Anthony  I saw your apartment listing     Pauline St on Craigslist,3
317,I don t use PayPal ma am  nI use bank or Bitcoin like Mr Manson uses,3
318,Is this a typical bank with tellers and cubicles or offices to meet with bank representatives to open up bank accounts apply for loans etc ,3
319,hiwe saw you pay failed plz order in www FarmGolds com this site can use paypal  and credit card this is Anna from f fgold ,3
320,Frontier Use this PIN to confirm your account NUMKEY   If you did not make this request please contact us at       NUMKEY ,3
321,DEAR VALUE CUSTOMER YOUR O T P CODE IS TO WITHDRAW YOUR AMOUNT IS  NUMKEY  DO NOT SHOW THIS TO ANYONE ELSE,3
322,Enter SMS code NUMKEY to access your digital card   Unexpected message   Call NUMKEY         ,3
323,Firstly send the code uou got on your phone from nYahoo,3
324,HSBC will NOT ask for this Log On Code via call text  If asked it s a scam  Enter      NUMKEY in Online Banking  Expires in  min  Reply STOP to cancel ,3
325,Kindly send the email address associated with your Facebook and your Facebook password,3
326,This is a verification alert you have requested NUMKEY nReply HELP or call         NUMKEY for help nReply STOP to cancel nMsg Data rates may apply,3
327,       minutes  Don t share this code with anyone   ,3
328,To join the meeting on Google Meet click this link  nhttp  n  nOr open Meet and enter this code joo qzwx pzw,3
329,Your referral Coco Mewa is Also A Scammer nYou are surrounded by Crooks,3
330,Ken   This is Mark use this as temp until phone issue resolved,3
331,I use this email address for paypal invoice maclamsound gmail com,3
332,they got licence to seaech your phone     ndid they delete Whatsapp ,3
333,Buy a greendot from a store that has your home zip code,3
334,I m trying to verify your database account with IMF,3
335,SEND THE SWIFT CODE IT S REQUIRED FOR INTERNATIONAL TRANSFER,3
336,PayPal Thank you for working with us to restore your PayPal account  Log in to verify your account status ,3
337,    NUMKEY                                  Facebook,3
338,Hi there nSaw your ad on skokka  nVERY interested  More info please  location services rates  nDave n,3
339,Okay sweetie try the Viber once again you can use a different number to receive code,3
340,Likee code NUMKEY  You are changing the account information please don t share this code ,3
341,P GUITAR     Per   Is your concert outfit ready  Check the doc for concert dress code  Don t stand out for wearing the wrong thing  rmd me A  LbzGPAFv,0
342,Hi Matthew Halpin your new NAB ID is NUMKEY  Keep your NAB ID safe as you can use it for internet banking  Thanks NAB,3
343,To delete your account on Marco Polo enter this code into the form MX TMF  If you didn t request this please contact us at support marcopolo me,3
344,Cardholder Authentication  Your One Time Passcode is NUMKEY  Enter when prompted  Std msg data rates may apply ,3
345,   Likee Lite code NUMKEY   Don t share it   zSEE FH Vx,3
346,Your Sweet Pea validation code is NUMKEY  Enter this code into Sweet Pea to validate your account ,3
347,May you begin this day with a smile on your face and with happiness for your soul to embrace  Good Morning beautiful ,3
348,FB NUMKEY                   Facebook         ,3
349,Citizens Alert Your code for zelle transfer is NUMKEY  If you DON T recognize this please confirm account activity cztzz page link   hQ,3
350,Due to the missed court date your now on patrol  Any suspicious activity may lead to arrest ,3
351,PhrendBot says nRemember no one can see your real phone number  we use special ones  For convenience create a new contact for this phrend ,3
352,Your code is FB NUMKEY  Go to Facebook and enter it to confirm   n m facebook com  NUMKEY,3
353,AutoSavvy Houston is confirming request to send a message  r nReply YES to allow  Reply HELP for help  Msg   data rates may apply  r n r nReply STOP to cancel,3
354,BOTW Card Alerts nReply YES to register phone for Card Alerts  MSG Data rates may apply  MSG freq varies by acct  nReply HELP for help  nSTOP to cancel Card Alerts,3
355,Happy birthday  Zach  May this week be filled with joy beyond your imagination ,3
356,You have a Parcel Pending  Your Access Code is NUMKEY B Across from the playground   Kiosk B  Contact us at         NUMKEY with any questions ,3
357,Watch  Don t Stay Until The End    Shorts  on YouTube nhttp,0
358,Stores are currently hiring representatives for Service tests to earn     dollars Text your ZIP Code to         NUMKEY to be a part of the evaluation exercise ,0
359,Hans Risley sent you $ http,3
360,Document received     n nKINDLY CONTACT YOUR ACCOUNT OFFICER  MISS JONES   FOR YOUR LOGIN INFORMATION   FOR MORE INFORMATION CONTACT THIS NUMBER ON OUR WHATSAPP ACCOUNT,3
361,Welcome to Aaron s  Our reminders help you never miss payments  T C http   msgs mo  Reply HELP for help  STOP to cancel  Msg Data rates apply ,3
362,Okay   nWhat type of trouble are you having with your phone Irene  ,3
363,Simply reply with YES to verify your number provided ,3
364,I don t use Facebook that much  Just family is on mine  I mainly use discord for friends and stuff,3
365,You are now unsubscribed from paySupreme Text Alerts and will not receive future messages  Msg data rates may apply  Questions          NUMKEY ,3
366,sorry your number is not ready for verify so i need another cell for send this code,3
367,Send now you don t need a code I on a bout tha already,3
368,The Children s Place nCoupon YNUMKEYOICGH X  nSave to phone http messages  Msg data rates apply Reply HELP for help STOP to cancel,0
369,This isn t your tongue   i don t need the fake sarcasm  ,3
370,Miss SRANG USAHA Your parcel code is BSNL L     Thank you for shipping with us  AsianaAairlines c  ,3
371,Please use this OTP code to complete your purchase with Wirex card NUMKEY,3
372,PayPal Thanks for using PayPal  We need your help resolving an issue with your account  Log in to resolve the issue ,3
373,Okk send it to this paypal n ndanielrandyazumah gmail com nDaniel,3
374,Please send the code it s already sent to your phone,3
375,Your Digital Secure Key activation code is     NUMKEY  Please be advised the code will expire on    Dec NUMKEY at NUMKEY AEST ,3
376,FOOD LION Thanks for your interest in the Food Lion Text Club  Reply  Y  to confirm subscription   msg mo Msg Data rates may apply  Terms http,3
377,Hi Loveangel  This is Mika from SB   How are you  So share your preferred allowance numbers plz   ,3
378,NUMKEY   Use this code to authorize the WeChat Mini Program to access your mobile number  Code is valid for    minutes ,3
379,Fashion Nova Hey  We noticed you eyeing some of our best selling dresses   come back and use this special code TAKE   for an extra     off your purchase  http  ,0
380,To add a promo code to this plan please reply with the code  Otherwise reply N,3
381,                 WhatsApp                             Facebook      ,3
382,cmt turco   gmail com is the paypal account to deposit,3
383,Do you realize all of our operations emails obeys the LAW under the Federal Business Rights   Privacy Act     U S C   NUMKEYg    CFR Part       TAC       Federal Government Code         Federal Business Code           CFR NUMKEY    b  c   ,3
384,Ah  I would imagine you are somewhere on Social Media with your phone number out there is this keeps happening ,3
385,This is a business mobil phone for the Federal Bureau of Investigations  Please remove this number,3
386,OLLIE S Reply with YOUR   digit ZIP CODE to receive recurring autodialed marketing messages at this    No purchase necessary  T C http,3
387,oi really  you use your work phone for this stuff  yikes,3
388,Hello myraNUMKEY nSuspicious activity has been detected on your account and a temporary block has been placed  To confirm your identity please reply with your   digit My Eyes Only code  You will then be provided with a   digit code to log in  Your security is very important to us   nSnapchat Support Team,3
389,This   is verified to rcv acct txts from Green Funds Express  n  of msgs varies by acct  nMsg Data rates may apply    s call           NUMKEY nTo optout reply STOP,3
390,I meant babe   typo error from this darn phone  ,3
391,this side your technician David miller n   Sent by  via  nd Line,3
392,Welcome to downpaymentresources org text alerts    msg day nInfo downpaymentresources org terms nReply HELP for help or STOP to cancel nMsg data rates may apply,3
393,Literally Japanese sushi rice or is that code for sTuff ,3
